ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
516920,65+,male,minority,30y+,university,upper class,0.5266055788,1,before 2015,1,1,32765,8000,sedan,15,0,3,0
746953,26-39,female,majority,10-19y,university,upper class,0.6450397791,1,after 2015,1,0,10238,16000,sports car,0,0,0,0
651110,65+,male,majority,30y+,high school,upper class,0.5284332824,0,before 2015,0,1,10238,18000,sedan,0,1,1,1
376517,16-25,female,majority,0-9y,high school,working class,,1,before 2015,0,1,10238,9000,sedan,0,0,0,0
927970,40-64,male,minority,20-29y,high school,upper class,0.6372144149,1,before 2015,0,1,10238,12000,sedan,0,0,4,0
71714,26-39,male,majority,10-19y,university,upper class,0.5782449713,1,before 2015,0,1,10238,14000,sedan,1,0,2,0
614360,65+,male,majority,20-29y,high school,middle class,0.6880561125,1,before 2015,1,1,10238,13000,sedan,3,0,0,0
218828,26-39,female,majority,10-19y,high school,working class,,1,before 2015,1,1,10238,10000,sedan,0,0,3,0
910378,26-39,male,majority,10-19y,university,upper class,0.5629828267,1,before 2015,1,1,10238,10000,sedan,2,0,1,0
551216,65+,female,majority,10-19y,high school,upper class,0.6742701602,1,before 2015,1,1,10238,9000,sedan,0,0,0,0
24512,26-39,male,minority,10-19y,high school,working class,0.5604130115,1,before 2015,0,0,10238,12000,sedan,1,0,0,0
554546,40-64,female,majority,20-29y,none,middle class,0.5890776391,1,after 2015,1,1,10238,,sedan,3,0,1,0
864083,65+,male,majority,30y+,high school,upper class,0.7731601637,1,before 2015,1,1,32765,8000,sports car,10,2,4,0
823356,16-25,male,majority,0-9y,university,working class,0.3031678648,1,before 2015,0,0,10238,13000,sedan,0,0,0,1
451000,40-64,female,majority,10-19y,university,upper class,0.6018766889,1,before 2015,0,1,10238,11000,sedan,2,0,1,0
694915,65+,female,minority,30y+,university,upper class,0.8001186924,1,before 2015,1,1,10238,12000,sedan,4,0,4,0
400682,26-39,male,majority,10-19y,high school,upper class,0.696049057,1,after 2015,1,1,10238,,sedan,3,0,1,0
238041,40-64,female,majority,20-29y,university,upper class,0.4300614131,1,after 2015,0,0,10238,15000,sports car,2,2,2,0
546701,65+,female,majority,20-29y,university,upper class,0.6070169038,1,before 2015,1,1,10238,11000,sedan,0,0,0,0
875174,40-64,female,majority,20-29y,high school,upper class,0.5564760605,0,before 2015,0,1,10238,13000,sedan,1,0,2,0
110081,40-64,male,minority,20-29y,high school,upper class,,1,after 2015,1,1,10238,,sedan,2,1,2,0
535501,16-25,female,majority,0-9y,high school,working class,0.4113308211,1,before 2015,1,1,32765,9000,sedan,0,0,0,1
704291,40-64,female,majority,10-19y,university,middle class,0.5090772454,1,before 2015,1,1,10238,10000,sedan,0,0,1,0
977100,40-64,male,majority,10-19y,university,middle class,0.5460212676,1,after 2015,1,1,21217,10000,sedan,1,0,0,1
802774,65+,female,minority,0-9y,university,upper class,0.7455090188,1,before 2015,1,1,10238,10000,sedan,0,0,0,0
79192,65+,female,majority,30y+,university,upper class,,0,after 2015,1,1,32765,6000,sedan,10,0,4,0
877457,26-39,male,majority,10-19y,university,upper class,0.4203287516,0,before 2015,1,1,10238,6000,sedan,2,0,3,0
619509,16-25,female,majority,0-9y,high school,upper class,0.6309877834,0,after 2015,0,0,32765,12000,sedan,0,0,0,1
629867,26-39,female,majority,10-19y,university,upper class,0.5928095914,1,after 2015,1,1,10238,7000,sedan,3,0,1,0
519961,40-64,male,majority,20-29y,university,upper class,0.5659763747,1,before 2015,1,1,32765,10000,sedan,3,1,0,0
706056,65+,female,minority,0-9y,none,middle class,0.4495356021,1,before 2015,1,0,10238,8000,sedan,0,0,0,0
932232,40-64,female,majority,20-29y,university,upper class,0.7582161504,1,after 2015,1,1,10238,11000,sedan,2,0,1,0
576420,40-64,female,majority,0-9y,university,middle class,0.5761628452,1,before 2015,1,1,10238,8000,sedan,0,0,0,0
355326,65+,female,majority,20-29y,high school,upper class,0.717278365,1,after 2015,1,0,10238,13000,sedan,2,0,0,0
125877,40-64,female,majority,10-19y,university,upper class,0.6965068064,1,before 2015,0,0,10238,15000,sedan,1,0,0,0
792068,26-39,male,majority,0-9y,high school,upper class,0.6128967689,1,before 2015,1,1,10238,9000,sedan,0,0,0,1
824414,65+,female,majority,20-29y,none,upper class,0.5467782566,1,after 2015,1,1,32765,6000,sedan,3,0,0,0
512465,40-64,female,majority,20-29y,high school,upper class,0.5049157235,1,before 2015,1,1,32765,,sedan,4,1,1,0
934839,26-39,female,majority,10-19y,high school,poverty,0.4484752808,1,before 2015,0,1,32765,13000,sedan,2,0,0,1
769171,40-64,female,majority,0-9y,university,upper class,0.5935068545,1,after 2015,0,1,32765,9000,sedan,0,0,0,1
561193,65+,male,majority,10-19y,university,upper class,0.4876462562,1,after 2015,1,1,32765,6000,sedan,3,1,0,0
830701,26-39,male,majority,10-19y,university,middle class,0.5629288866,1,after 2015,0,0,21217,13000,sedan,4,0,0,1
550573,26-39,female,majority,10-19y,high school,working class,0.6265712548,1,before 2015,0,1,10238,13000,sedan,1,0,0,0
773172,40-64,female,majority,0-9y,high school,middle class,0.6076229003,1,before 2015,0,0,10238,16000,sedan,0,0,0,0
697962,40-64,female,majority,20-29y,none,working class,0.4380454949,1,before 2015,1,1,32765,,sedan,3,1,2,0
413707,16-25,male,majority,0-9y,high school,poverty,0.2094641848,1,before 2015,0,0,32765,11000,sedan,0,0,0,0
946635,16-25,female,majority,0-9y,high school,working class,0.5884194056,0,before 2015,0,0,32765,7000,sedan,0,0,0,1
43235,40-64,female,majority,20-29y,high school,upper class,0.6990516504,1,before 2015,1,1,10238,11000,sedan,3,0,2,0
335215,40-64,male,majority,20-29y,high school,upper class,0.6261086477,1,after 2015,0,0,10238,13000,sedan,2,0,0,0
332140,16-25,male,majority,0-9y,high school,poverty,0.3708472705,0,before 2015,0,1,10238,,sedan,0,0,0,1
554674,65+,female,majority,30y+,high school,upper class,0.5335402924,1,before 2015,1,1,10238,12000,sedan,3,0,0,0
54762,26-39,male,majority,0-9y,high school,upper class,0.6166892891,1,before 2015,0,1,10238,13000,sedan,0,0,0,0
439975,40-64,male,minority,20-29y,high school,working class,0.5145739222,1,before 2015,1,1,92101,,sedan,3,0,1,0
159034,26-39,female,majority,10-19y,university,middle class,0.3740275788,1,before 2015,1,1,10238,12000,sedan,3,0,1,0
909112,26-39,male,majority,10-19y,none,working class,0.4220538658,0,before 2015,0,0,32765,15000,sedan,0,1,1,1
174031,16-25,male,majority,0-9y,high school,poverty,0.3958447788,0,before 2015,0,0,10238,19000,sedan,0,0,0,0
48520,40-64,male,majority,20-29y,none,poverty,0.1184454427,0,before 2015,0,1,10238,17000,sedan,1,1,0,0
372931,40-64,female,majority,20-29y,high school,upper class,0.6613391398,1,after 2015,1,1,10238,12000,sedan,1,0,0,0
176958,40-64,female,majority,10-19y,university,upper class,0.5883649716,1,before 2015,0,0,10238,14000,sedan,1,0,1,0
320695,65+,male,majority,30y+,high school,upper class,0.7503572768,0,before 2015,0,1,32765,12000,sedan,6,2,1,0
12037,26-39,female,majority,10-19y,university,upper class,0.7259926463,0,before 2015,0,0,32765,16000,sedan,0,0,0,0
819469,26-39,female,majority,0-9y,university,upper class,0.6213619337,1,after 2015,0,1,10238,13000,sedan,0,0,0,0
245486,26-39,female,majority,10-19y,high school,poverty,0.3383543699,0,before 2015,0,0,10238,14000,sedan,0,0,1,1
925661,65+,female,majority,10-19y,university,upper class,0.5501440126,1,before 2015,1,1,10238,7000,sedan,2,0,0,0
396849,40-64,male,majority,10-19y,university,upper class,0.6885787961,1,before 2015,0,1,10238,15000,sedan,0,0,0,1
183666,26-39,male,majority,10-19y,none,middle class,0.5929634849,1,before 2015,0,0,10238,11000,sedan,0,0,0,0
735613,40-64,female,majority,0-9y,none,middle class,0.5502550618,1,before 2015,1,1,21217,12000,sedan,0,0,0,1
631211,26-39,male,majority,10-19y,high school,upper class,0.6770907007,1,before 2015,0,1,10238,12000,sedan,0,0,0,0
737951,26-39,female,majority,10-19y,university,working class,0.5177321442,0,before 2015,0,0,10238,,sedan,1,0,2,0
291357,26-39,male,majority,10-19y,university,poverty,0.1696797793,1,after 2015,0,0,10238,11000,sedan,3,0,3,0
609345,16-25,female,majority,0-9y,high school,poverty,0.4686229631,0,before 2015,1,0,10238,14000,sedan,0,0,0,1
174251,16-25,female,majority,0-9y,none,poverty,0.3195071006,0,before 2015,0,0,10238,17000,sedan,0,0,0,1
578173,26-39,female,majority,0-9y,none,working class,0.5833816793,1,before 2015,0,1,10238,11000,sedan,0,0,0,0
749944,40-64,male,majority,0-9y,university,upper class,0.6082135599,1,before 2015,1,1,92101,9000,sedan,0,0,0,1
130061,26-39,male,majority,0-9y,high school,middle class,0.5722153142,1,before 2015,0,0,10238,16000,sedan,0,0,0,1
649911,16-25,male,majority,0-9y,university,working class,0.5138717894,1,before 2015,0,1,10238,,sedan,0,0,0,1
881302,40-64,female,majority,20-29y,high school,middle class,0.331936025,1,before 2015,1,1,32765,13000,sedan,0,0,1,0
623711,65+,male,majority,30y+,high school,upper class,0.6924913175,1,after 2015,0,1,10238,13000,sedan,4,0,6,0
971010,65+,female,majority,20-29y,university,upper class,0.6170012584,1,before 2015,0,1,10238,10000,sedan,2,0,0,0
692065,16-25,male,majority,0-9y,high school,poverty,0.415748759,0,before 2015,0,0,10238,18000,sedan,0,0,0,1
563336,65+,male,majority,20-29y,high school,upper class,0.6581143716,1,after 2015,1,1,10238,,sedan,1,0,4,0
513169,26-39,female,majority,10-19y,high school,upper class,0.6413112929,1,before 2015,0,1,10238,13000,sedan,2,0,0,0
637794,40-64,male,majority,20-29y,university,upper class,0.6065961555,1,after 2015,1,0,32765,11000,sedan,4,2,3,0
303891,16-25,female,minority,0-9y,none,poverty,,0,before 2015,0,0,10238,17000,sedan,0,0,0,1
987779,65+,female,majority,30y+,high school,upper class,0.4956615644,1,before 2015,1,1,10238,11000,sedan,3,0,3,0
565084,40-64,male,majority,20-29y,university,upper class,0.5040570671,1,before 2015,1,1,10238,7000,sedan,3,0,4,0
172920,16-25,female,majority,0-9y,none,poverty,0.2821505606,1,before 2015,0,0,10238,15000,sedan,0,0,0,0
113172,40-64,male,majority,20-29y,university,upper class,0.4718619293,1,before 2015,1,0,10238,11000,sedan,3,1,5,0
735501,16-25,male,majority,0-9y,university,working class,,1,after 2015,0,1,10238,13000,sedan,0,0,0,0
865478,16-25,male,majority,0-9y,high school,working class,,0,after 2015,0,0,21217,14000,sedan,0,0,0,1
494013,16-25,female,majority,0-9y,high school,poverty,0.3074631177,0,before 2015,0,0,10238,12000,sedan,0,0,0,0
296211,26-39,male,majority,10-19y,high school,working class,0.4134435843,0,before 2015,1,1,10238,14000,sedan,3,0,0,0
789839,16-25,male,majority,0-9y,high school,working class,0.4477705017,1,before 2015,0,0,10238,,sedan,0,0,0,1
437849,65+,male,majority,20-29y,high school,upper class,,1,after 2015,1,1,10238,13000,sedan,6,0,4,0
377194,40-64,female,majority,20-29y,high school,upper class,,1,after 2015,1,1,10238,10000,sports car,1,0,2,0
716558,65+,female,majority,20-29y,university,middle class,,1,before 2015,1,1,10238,8000,sports car,4,0,3,0
579005,26-39,female,majority,10-19y,university,upper class,0.6341092889,1,before 2015,1,1,10238,13000,sports car,1,0,3,0
787850,65+,male,majority,30y+,university,upper class,0.5202980349,1,before 2015,1,1,32765,10000,sedan,4,1,5,0
791808,16-25,male,majority,0-9y,high school,working class,0.422382805,1,before 2015,1,1,32765,9000,sedan,0,0,0,0
513302,26-39,male,majority,0-9y,high school,middle class,0.4412263207,1,before 2015,1,1,10238,10000,sedan,0,0,0,1
370440,26-39,female,minority,10-19y,high school,upper class,0.6315436327,1,before 2015,0,0,32765,10000,sedan,1,0,1,0
701556,16-25,female,majority,0-9y,none,poverty,0.3918635597,1,before 2015,0,0,10238,15000,sedan,0,0,0,1
995469,16-25,male,majority,0-9y,high school,poverty,,0,before 2015,0,0,10238,17000,sedan,0,0,0,1
83127,26-39,male,majority,10-19y,university,upper class,0.5914525541,1,after 2015,1,1,10238,14000,sedan,1,0,2,0
453152,26-39,female,majority,10-19y,high school,middle class,0.5415955915,0,before 2015,1,1,32765,11000,sedan,1,0,0,1
843657,65+,male,majority,30y+,high school,upper class,0.6663281045,0,before 2015,0,1,10238,11000,sedan,6,0,4,0
980800,65+,male,majority,30y+,university,upper class,0.6385371846,1,before 2015,1,1,10238,8000,sports car,4,0,8,0
686824,65+,female,majority,10-19y,high school,upper class,0.6894318278,1,after 2015,0,1,10238,16000,sedan,0,0,0,0
826103,40-64,male,majority,20-29y,high school,upper class,0.5804039981,1,before 2015,1,1,32765,,sedan,17,2,0,0
157185,40-64,male,majority,0-9y,university,upper class,0.5577143114,1,after 2015,1,0,10238,14000,sedan,0,0,0,0
688770,40-64,male,majority,20-29y,university,upper class,0.5382317966,1,after 2015,0,1,10238,11000,sedan,5,1,3,0
545600,40-64,female,majority,20-29y,university,upper class,,1,after 2015,1,1,10238,12000,sports car,1,0,0,0
120411,40-64,female,majority,20-29y,high school,working class,0.5221332912,1,before 2015,0,0,32765,14000,sedan,0,2,0,0
840397,26-39,female,majority,10-19y,university,middle class,0.5849090828,0,after 2015,0,1,10238,15000,sedan,0,0,0,0
919934,26-39,male,majority,10-19y,university,upper class,0.5728456692,1,before 2015,1,0,32765,11000,sedan,8,1,1,1
864818,26-39,male,minority,10-19y,high school,middle class,0.5020129372,1,before 2015,1,1,10238,10000,sedan,2,0,3,0
969332,16-25,female,majority,0-9y,none,working class,0.4582732935,1,before 2015,0,0,10238,18000,sedan,0,0,0,1
615462,65+,female,majority,10-19y,university,upper class,0.6329454563,1,after 2015,0,0,10238,15000,sedan,0,0,0,0
115809,26-39,male,majority,10-19y,university,working class,0.3868939199,1,before 2015,0,0,10238,,sports car,3,0,1,0
589423,40-64,female,majority,20-29y,university,upper class,0.5237618676,1,before 2015,1,1,10238,14000,sedan,0,1,2,0
112772,65+,male,majority,30y+,university,upper class,0.6633920116,1,before 2015,0,1,10238,13000,sedan,2,1,5,0
96095,16-25,male,majority,0-9y,none,poverty,0.249944473,1,before 2015,0,0,10238,15000,sedan,0,0,0,1
648867,40-64,male,majority,20-29y,university,upper class,0.5000059032,1,after 2015,0,1,10238,,sedan,3,0,1,0
890246,26-39,female,minority,0-9y,none,working class,0.4113887945,0,before 2015,0,1,10238,12000,sedan,0,0,0,1
72969,65+,male,majority,30y+,university,upper class,0.6570964106,1,before 2015,1,1,10238,13000,sedan,6,1,4,0
830081,26-39,male,majority,10-19y,university,middle class,0.503948728,1,before 2015,0,1,10238,16000,sedan,2,0,2,0
401166,65+,female,majority,30y+,university,upper class,0.6560726355,1,before 2015,1,1,32765,9000,sedan,3,1,2,0
311925,40-64,female,majority,20-29y,university,upper class,0.692226372,1,before 2015,1,1,10238,13000,sedan,0,0,0,0
956829,40-64,male,majority,20-29y,university,upper class,0.5073023394,1,after 2015,0,1,10238,,sedan,3,1,1,0
681372,26-39,male,majority,10-19y,university,middle class,0.4634524847,0,after 2015,0,0,10238,15000,sedan,1,0,0,0
282068,26-39,female,majority,0-9y,university,upper class,0.6314107091,1,after 2015,0,1,10238,13000,sedan,0,0,0,0
893456,16-25,female,majority,0-9y,high school,middle class,0.5891162336,1,before 2015,0,0,10238,13000,sedan,0,0,0,0
937991,40-64,female,minority,20-29y,high school,middle class,0.6022376455,0,before 2015,0,0,32765,13000,sedan,2,0,0,0
764041,65+,female,minority,30y+,university,upper class,0.5867146248,1,before 2015,1,0,32765,,sedan,9,1,2,0
566824,26-39,female,majority,0-9y,high school,poverty,0.4366559332,0,before 2015,0,1,10238,13000,sedan,0,0,0,1
488206,40-64,male,majority,20-29y,high school,working class,,0,before 2015,1,1,10238,8000,sedan,1,1,4,0
813442,40-64,male,majority,10-19y,none,working class,0.3798229505,1,before 2015,1,1,32765,10000,sedan,1,1,1,0
982824,26-39,female,majority,10-19y,university,upper class,0.6491841156,1,before 2015,1,1,32765,9000,sedan,2,0,3,0
93794,26-39,female,majority,10-19y,none,working class,0.5309633692,1,after 2015,1,1,92101,13000,sedan,0,0,1,0
313846,16-25,male,majority,0-9y,high school,poverty,0.3700178477,0,before 2015,0,0,32765,10000,sedan,0,0,0,1
519982,16-25,female,majority,0-9y,none,poverty,,1,before 2015,1,1,10238,9000,sedan,0,0,0,0
510135,40-64,female,minority,0-9y,high school,upper class,0.6661184119,1,before 2015,0,1,10238,9000,sedan,0,0,0,1
390703,26-39,male,majority,10-19y,university,middle class,0.5960649709,0,before 2015,0,1,10238,9000,sedan,1,0,2,1
750372,40-64,female,majority,20-29y,university,upper class,0.823916008,1,after 2015,0,1,10238,13000,sedan,0,0,0,0
587909,40-64,female,majority,20-29y,university,upper class,0.8224546624,0,after 2015,0,1,10238,12000,sedan,0,0,0,0
257044,16-25,female,majority,0-9y,high school,upper class,0.503536608,1,after 2015,0,0,10238,14000,sedan,0,0,0,0
90176,16-25,male,majority,0-9y,none,poverty,0.3842342292,0,before 2015,0,1,10238,9000,sedan,0,0,0,1
737176,65+,male,majority,10-19y,high school,middle class,0.4093866303,1,after 2015,1,1,10238,13000,sedan,2,0,0,0
560952,40-64,male,majority,0-9y,high school,poverty,0.3211324164,1,before 2015,1,1,10238,12000,sedan,0,0,0,0
481909,40-64,male,majority,0-9y,high school,upper class,0.5539060613,1,after 2015,1,1,10238,5000,sedan,0,0,0,0
75063,40-64,female,majority,10-19y,university,upper class,0.753968294,1,after 2015,0,1,92101,10000,sedan,1,0,0,0
618741,40-64,female,minority,20-29y,high school,upper class,0.6539628847,1,before 2015,1,1,10238,14000,sports car,0,0,0,0
514856,65+,female,majority,10-19y,university,upper class,0.573315599,1,before 2015,1,1,10238,8000,sedan,1,1,0,0
388712,40-64,male,majority,20-29y,high school,upper class,0.6546756985,1,before 2015,1,0,10238,12000,sedan,6,0,1,0
25949,26-39,male,majority,10-19y,high school,working class,0.4294653537,0,before 2015,1,0,10238,12000,sedan,3,0,3,1
502785,26-39,male,majority,10-19y,university,upper class,0.6892867128,1,before 2015,1,1,10238,7000,sports car,1,0,0,0
658244,26-39,male,majority,0-9y,university,upper class,0.7082885604,1,before 2015,0,0,10238,15000,sedan,0,0,0,1
141211,40-64,female,majority,20-29y,high school,upper class,0.7547893032,1,after 2015,0,1,10238,15000,sedan,1,0,0,0
456287,26-39,male,majority,10-19y,high school,working class,0.3581739993,1,after 2015,0,0,10238,14000,sedan,3,0,2,0
474830,65+,male,majority,30y+,high school,upper class,,1,after 2015,1,1,32765,9000,sedan,5,2,4,0
10358,40-64,male,majority,20-29y,high school,upper class,0.8598921619,1,after 2015,1,1,10238,7000,sedan,3,1,6,0
315540,65+,male,majority,10-19y,university,upper class,,1,after 2015,1,1,10238,11000,sedan,1,0,1,0
496174,65+,female,majority,10-19y,university,upper class,0.4160481447,1,after 2015,1,1,10238,,sedan,0,0,0,0
67486,26-39,male,majority,10-19y,high school,working class,,0,after 2015,0,0,10238,15000,sedan,1,0,0,0
591890,16-25,male,majority,0-9y,high school,working class,0.3489948389,1,after 2015,0,0,10238,15000,sedan,0,0,0,0
70495,26-39,male,minority,10-19y,university,middle class,,1,after 2015,0,1,10238,11000,sedan,0,2,2,0
310357,16-25,female,majority,0-9y,none,poverty,0.252620868,1,before 2015,1,0,32765,9000,sedan,0,0,0,0
740462,26-39,male,majority,0-9y,high school,middle class,0.593213001,1,before 2015,1,1,32765,9000,sedan,0,0,0,1
609610,16-25,female,majority,0-9y,none,poverty,0.3621758274,0,before 2015,0,0,10238,14000,sedan,0,0,0,0
